,pickup_city,pickup_zip_code
18377,Weidenhain,4860
18378,Weidenhell,56859
18379,Weidenhof,25725
18380,Weidenstetten,89197
18381,Weidenthal,67475
18382,Weidhausen,96279
18383,Weiding,92557
18384,Weiding,93495
18385,Weiding,94529
18386,Weidingen,54636
18387,Weiditz,9306
18388,Weidmannsruh,14913
18389,Weifa,1904
18390,Weigendorf,91249
18391,Weigenheim,97215
18392,Weihenzell,91629
18393,Weiherhammer,92729
18394,Weiherhof,72186
18395,Weihermühle,66987
18396,Weihmichl,84107
18397,Weikersheim,97990
18398,Weil,86947
18399,Weil am Rhein,79576
18400,Weil der Stadt,71263
18401,Weil im Schönbuch,71093
18402,Weilar,36457
18403,Weilbach,63937
18404,Weilburg,35781
18405,Weilen,72367
18406,Weiler,55413
18407,Weiler,55627
18408,Weiler,56729
18409,Weiler,56825
18410,Weilerbach,67685
18411,Weilersbach,91365
18412,Weiler-Simmerberg,88171
18413,Weilerswist,53919
18414,Weilheim,73235
18415,Weilheim,79809
18416,Weilheim,82362
18417,Weilmünster,35789
18418,Weilrod,61276
18419,Weiltingen,91744
18420,Weimar,35096
18421,Weimar,99423
18422,Weimar,99425
18423,Weimar,99427
18424,Weinähr,56379
18425,Weinbach,35796
18426,Weinbergen,99998
18427,Weinböhla,1689
18428,Weingarten,67366
18429,Weingarten,76356
18430,Weingarten,83546
18431,Weingarten,88250
18432,Weingarten,88250
18433,Weingarten,99869
18434,Weinheim,69469
18435,Weinolsheim,55278
18436,Weinsberg,74189
18437,Weinsheim,54595
18438,Weinsheim,55595
18439,Weinstadt,71384
18440,Weira,7806
18441,Weisbach,7356
18442,Weisbrunn,83368
18443,Weischlitz,8538
18444,Weischütz,6636
18445,Weisel,56348
18446,Weisen,19322
18447,Weisenbach,76599
18448,Weisendorf,91085
18449,Weisenheim am Berg,67273
18450,Weisenheim am Sand,67256
18451,Weisham,83368
18452,Weiskirchen,66709
18453,Weismain,96260
18454,Weissach,71287
18455,Weissach,71554
18456,Weißach,83700
18457,Weißack,15926
18458,Weißandt-Gölzau,6369
18459,Weißbach,7646
18460,Weißbach,9306
18461,Weißbach,74679
18462,Weißbach,83329
18463,Weißbach b Königsbrück,1936
18464,Weißdorf,95237
18465,Weiße Krug,19417
18466,Weißen,14913
18467,Weißenberg,2627
18468,Weißenborn,6722
18469,Weißenborn,7639
18470,Weißenborn,9600
18471,Weißenborn,37299
18472,Weißenborn-Lüderode,37345
18473,Weißenbrunn,96369
18474,Weißenburg,91781
18475,Weißenburg,99610
18476,Weißendiez,36460
18477,Weißendorf,7950
18478,Weißenfeld,85622
18479,Weißenfels,6667
18480,Weißenhorn,89264
18481,Weißenohe,91367
18482,Weißensberg,88138
18483,Weißenschirmbach,6268
18484,Weißensee,99631
18485,"Weißenseifen, Gem Mürlenbach",54597
18486,"Weißenseifen, Gem Wallersheim",54597
18487,Weißenstadt,95163
18488,Weißenthurm,56575
18489,Weißer Hirsch,23909
18490,Weißewarte,39517
18491,Weißig a Raschütz,1561
18492,Weißkeißel,2957
18493,Weißkirchhof,63589
18494,Weißnaußlitz,2633
18495,Weißwasser,2943
18496,Weisweil,79367
18497,Weitefeld,57586
18498,Weitendorf,18299
18499,Weitendorf,19412
18500,Weitendorf,23968
18501,Weitenhagen,17498
18502,Weitenhagen,18461
18503,Weitersbach,55624
18504,Weitersborn,55629
18505,Weitersburg,56191
18506,Weitersglashütte,8309
18507,Weiterstadt,64331
18508,Weitersweiler,67808
18509,Weitmoos,83552
18510,Weitnau,87480
18511,Weitramsdorf,96479
18512,"Weitwies, Gem Neukirchen",83364
18513,Weitzgrund,14806
18514,Welbsleben,6333
18515,Welcherath,53539
18516,Welchweiler,66887
18517,Welden,86465
18518,Welfesholz,6333
18519,Welgesheim,55576
18520,Welkenbach,57644
18521,Welle,21261
18522,Wellen,39167
18523,Wellen,54441
18524,Wellendingen,78669
18525,Wellheim,91809
18526,Welling,56753
18527,Wellingshof,73614
18528,Wellmitz,15898
18529,Wellspang,24860
18530,Welmbüttel,25782
18531,Welschbillig,54298
18532,Welschenbach,56729
18533,Welschneudorf,56412
18534,Welschrötherhof,55606
18535,Welsebruch,16306
18536,Welsickendorf,14913
18537,Welsigke,14823
18538,Welsleben,39221
18539,Welsow,16278
18540,Welt,25836
18541,Welterod,56357
18542,Weltersburg,56459
18543,Weltwitz,7819
18544,Welver,59514
18545,Welzheim,73642
18546,Welzin,23948
18547,Welzmühle,96369
18548,Welzow,3119
18549,Wembach,79677
18550,Wemding,86650
18551,Wenddorf,39517
18552,Wendeberg,14715
18553,Wendeburg,38176
18554,Wendehausen,99988
18555,Wendelsheim,55234
18556,Wendelstein,90530
18557,Wendelstorf,18230
18558,Wendemark,39615
18559,Wenden,57482
18560,Wendisch Baggendorf,18513
18561,Wendisch Evern,21403
18562,Wendisch Priborn,19395
18563,Wendisch Rambow,23996
18564,Wendisch Rietz,15864
18565,Wendisch Waren,19399
18566,Wendlingen,73240
18567,Wendorf,18442
18568,Wendorf,19412
18569,Wendorf,23936
18570,Wendtorf,24235
18571,Weng,84187
18572,Wengelsdorf,6688
18573,Wenigenehrich,99713
18574,Wenigenlupnitz,99819
18575,Wenigensömmern,99610
18576,Wenigentaft,36419
18577,Wenigossa,4643
18578,Wennbüttel,25767
18579,Wennigsen,30974
18580,Wenningstedt,25996
18581,Wense,29683
18582,Wensickendorf,16515
18583,Wensin,23827
18584,Wentdorf,19322
18585,Wentorf,21465
18586,Wentorf,23898
18587,Wenze,38486
18588,Wenzenbach,93173
18589,Wenzendorf,21279
18590,Wenzlow,14778
18591,Werbach,97956
18592,Werbellin,16244
18593,Werben,3096
18594,Werben,15806
18595,Werben,39615
18596,Werbig,14806
18597,Werbig,14913
18598,Werbig,15306
18599,Werchau,4916
18600,Werchow,3205
18601,Werda,8223
18602,Werdau,8412
18603,Werder,14542
18604,Werder,14913
18605,Werder,15345
18606,Werder,15848
18607,Werder,16818
18608,Werder,17089
18609,Werder,19386
18610,Werdohl,58791
18611,Werdum,26427
18612,Werenzhain,3253
18613,Wergzahna,14913
18614,Werkhausen,57635
18615,Werl,59457
18616,Werlaburgdorf,38315
18617,Werle,19300
18618,Werlte,49757
18619,Wermelskirchen,42929
18620,Wermelskirchen,42929
18621,Wermsdorf,4779
18622,Wernau,73249
18623,Wernberg-Köblitz,92533
18624,Wernburg,7381
18625,Werne,59368
18626,Werneck,97440
18627,Wernersberg,76857
18628,Werneuchen,16356
18629,Wernigerode,38855
18630,Wernikow,16909
18631,Werningshausen,99634
18632,Wernitz,14641
18633,Wernitzgrün,8258
18634,Wernrode,99735
18635,Wernsdorf,15537
18636,Wernshausen,98590
18637,Wernstedt,39624
18638,Weroth,56414
18639,Werpeloh,49751
18640,Werrabronn,76356
18641,Werschen,6682
18642,Wershofen,53520
18643,Wertach,87497
18644,Wertheim,97877
18645,Werther,33824
18646,Werther,99735
18647,Wertingen,86637
18648,Wesel,46483
18649,Wesel,46485
18650,Wesel,46487
18651,Weselberg,66919
18652,Weselitz,17291
18653,Wesenberg,17255
18654,Wesenberg,23858
18655,Wesendahl,15345
18656,Wesendorf,16792
18657,Wesendorf,29392
18658,Weseram,14778
18659,Wespen,39249
18660,Wesselburen,25764
18661,Wesselburener Deichhausen,25764
18662,Wesselburenerkoog,25764
18663,Wesseling,50389
18664,Wesseling,50389
18665,Wesseln,25746
18666,Wessin,19089
18667,Weßling,82234
18668,Wessobrunn,82405
18669,Westdorf,6449
18670,Weste,29599
18671,Westenbrügge,18233
18672,Westendorf,86707
18673,Westendorf,87679
18674,Westenfeld,98631
18675,Westensee,24259
18676,Westerau,23847
18677,Westerbeck,23923
18678,Westerborstel,25782
18679,Westerburer Polder,26427
18680,Westerburg,56457
18681,Westerdeichstrich,25761
18682,Westeregeln,39448
18683,Westerengel,99718
18684,Westergellersen,21394
18685,Westerhausen,6484
18686,Westerheim,72589
18687,Westerheim,87784
18688,Westerhever,25881
18689,Westerholt,26556
18690,Westerholz,24977
18691,Westerhorn,25364
18692,Westerkappeln,49492
18693,Westerland,25980
18694,Westermoor,25597
18695,Westermoor,25779
18696,Westerngrund,63825
18697,Westernohe,56479
18698,Wester-Ohrstedt,25885
18699,Westerrade,23815
18700,Westerrönfeld,24784
18701,Westerstede,26655
18702,Westerstetten,89198
18703,Westert,56459
18704,Westertimke,27412
18705,Westerwalsede,27386
18706,Westfehmarn,23769
18707,Westfeld,31079
18708,Westgreußen,99718
18709,Westhausen,37308
18710,Westhausen,73463
18711,Westhausen,98663
18712,Westhausen,99869
18713,Westheim,67368
18714,Westheim,91747
18715,Westhof,18230
18716,Westhofen,67593
18717,Westkinberg,88175
18718,Westoverledingen,26810
18719,Westre,25926
18720,Wethau,6618
18721,Wetschen,49453
18722,Wettelrode,6528
18723,Wettenberg,35435
18724,Wetter,35083
18725,Wetter,58300
18726,Wetterzeube,6722
18727,Wettin,6198
18728,Wettingen,89129
18729,Wettlingen,54646
18730,Wettringen,48493
18731,Wettringen,91631
18732,Wettrup,49838
18733,Wettstetten,85139
18734,Wetzelsberg,83364
18735,Wetzlar,35576
18736,Wetzlar,35578
18737,Wetzlar,35579
18738,Wetzlar,35580
18739,Wetzlar,35581
18740,Wetzlar,35582
18741,Wetzlar,35583
18742,Wetzlar,35584
18743,Wetzlar,35585
18744,Wetzlar,35586
18745,Wewelsfleth,25599
18746,Weyarn,83629
18747,Weyer,56357
18748,Weyerbusch,57635
18749,Weyhausen,38554
18750,Weyhe,28844
18751,Weyher,76835
18752,Wiblishauserhof,89335
18753,Wichmannsdorf,23946
18754,Wichmar,7774
18755,Wichtshausen,98530
18756,Wichtshausen,98530
18757,Wickede,58739
18758,Wickendorf,7338
18759,Wickenrodt,55758
18760,Wickerode,6536
18761,Wickersdorf,7318
18762,Wickerstedt,99510
18763,Widdern,74259
18764,Wiebelsdorf,7950
18765,Wiebelsheim,56291
18766,Wiebendorf,19258
18767,Wieck a Darß,18375
18768,Wied,57629
18769,Wieda,37447
18770,Wiedemar,4509
18771,Wieden,79695
18772,Wiedenborstel,24613
18773,Wiedensahl,31719
18774,Wiedenzhausen,85259
18775,Wiederau,4938
18776,Wiedergeltingen,86879
18777,Wiedermuth,99713
18778,Wiedersbach,98667
18779,Wiederstedt,6333
18780,Wiedischhausen,56271
18781,Wiedmann,83739
18782,Wiednitz,2994
18783,Wiefelstede,26215
18784,Wiegendorf,99510
18785,Wieglitz,39345
18786,Wiehe,6571
18787,Wiehl,51674
18788,Wiek,18556
18789,Wielen,49847
18790,Wielenbach,82407
18791,Wiemersdorf,24649
18792,Wiemerstedt,25779
18793,Wiendorf,6420
18794,Wiendorf,18258
18795,Wienhausen,29342
18796,Wienrode,38889
18797,Wiepersdorf,14913
18798,Wiepke,39638
18799,Wiepkenhagen,18320
18800,Wieren,29568
18801,Wierenkamp,24640
18802,Wiernsheim,75446
18803,Wierschem,56294
18804,Wiersdorf,54636
18805,Wiershop,21502
18806,Wies,79697
18807,Wiesa,9488
18808,Wiesach,88079
18809,Wiesau,95676
18810,Wiesbach,66894
18811,Wiesbaden,65183
18812,Wiesbaden,65185
18813,Wiesbaden,65187
18814,Wiesbaden,65189
18815,Wiesbaden,65191
18816,Wiesbaden,65193
18817,Wiesbaden,65195
18818,Wiesbaden,65197
18819,Wiesbaden,65199
18820,Wiesbaden,65201
18821,Wiesbaden,65203
18822,Wiesbaden,65205
18823,Wiesbaden,65207
18824,Wiesbauer,88459
18825,Wiesbaum,54578
18826,Wiesemscheid,53534
18827,Wiesen,63831
18828,Wiesenau,15295
18829,Wiesenbach,69257
18830,Wiesenbach,86519
18831,Wiesenbronn,97355
18832,Wiesenburg,14827
18833,Wiesenfeld,37308
18834,Wiesenfelden,94344
18835,Wiesenhagen,14943
18836,Wiesenmühle,67308
18837,Wiesensteig,73349
18838,Wiesent,93109
18839,Wiesenthal,36466
18840,Wiesenthau,91369
18841,Wiesentheid,97353
18842,Wiesenttal,91346
18843,Wieser,83739
18844,Wieserode,6543
18845,Wieseth,91632
18846,Wieskau,6388
18847,Wieslauterhof,66999
18848,Wieslet,79699
18849,Wiesloch,69168
18850,Wiesmoor,26639
18851,Wiesthal,97859
18852,Wiesweiler,67744
18853,Wiethagen,18182
18854,Wiethagen,18182
18855,Wietmarschen,49835
18856,Wietow,23966
18857,Wietstock,14974
18858,Wietstock,17379
18859,Wietze,29323
18860,Wietzen,31613
18861,Wietzendorf,29649
18862,Wiggensbach,87487
18863,Wilburgstetten,91634
18864,Wildau,15745
18865,Wildau-Wentdorf,15938
18866,Wildberg,4916
18867,Wildberg,16845
18868,Wildberg,17091
18869,Wildberg,72218
18870,Wildberg,83364
18871,Wildburg,55490
18872,Wildeck,36208
18873,Wildemann,38709
18874,Wildenberg,93359
18875,Wildenbörten,4626
18876,Wildenbruch,14552
18877,Wildenbungert,56283
18878,Wildenfels,8134
18879,Wildenhain,1561
18880,Wildenhain,4838
18881,Wildenspring,98701
18882,Wildenstein,78652
18883,Wildenthal,8309
18884,Wildeshausen,27793
18885,Wildetaube,7980
18886,Wildflecken,97772
18887,Wildgrube,4924
18888,Wildhof,63150
18889,Wildkuhl,17209
18890,Wildpark West,14542
18891,Wildpoldsried,87499
18892,Wildschütz,4838
18893,Wildsteig,82409
18894,Wilgartswiesen,76848
18895,Wilhelmsaue,15324
18896,Wilhelmsburg,17379
18897,Wilhelmsdorf,7389
18898,Wilhelmsdorf,88271
18899,Wilhelmsdorf,91489
18900,Wilhelmsfeld,69259
18901,Wilhelmshaven,26382
18902,Wilhelmshaven,26384
18903,Wilhelmshaven,26386
18904,Wilhelmshaven,26388
18905,Wilhelmshaven,26389
18906,Wilhelmshöhe,7616
18907,Wilhelmshorst,14557
18908,Wilhelmsthal,96352
18909,Wilhermsdorf,91452
18910,Wilischthal,9439
18911,Wilkau-Haßlau,8112
18912,Wilkenhagen,23936
18913,Wilkenstorf,19273
18914,Willanzheim,97348
18915,Willebadessen,34439
18916,Willenscharen,24616
18917,Willerstedt,99510
18918,Willich,47877
18919,Willingen,34508
18920,Willingen,56479
18921,Willingshausen,34628
18922,Willmars,97647
18923,Willmenrod,56459
18924,Willmering,93497
18925,Willmersdorf,16356
18926,Willmersdorf,98701
18927,Willmersdorf-Stöbritz,15926
18928,Willroth,56594
18929,Willstätt,77731
18930,Willwerscheid,54533
18931,Wilmeröderberg,37647
18932,Wilmersdorf,15518
18933,Wilmersdorf,15848
18934,Wilmersdorf,16278
18935,Wilmersdorf,16928
18936,Wilmshagen,18519
18937,Wilnsdorf,57234
18938,Wilsdruff,1723
18939,Wilsecker,54655
18940,Wilsleben,6449
18941,Wilstedt,27412
18942,Wilster,25554
18943,Wilsum,49849
18944,Wilthen,2681
18945,Wiltingen,54459
18946,Wiltzsch,9423
18947,Wilzenberg-Hußweiler,55767
18948,Wilzschmühle,8309
18949,Wimbach,53518
18950,Wimbachgrieshütte,83486
18951,Wimbachschloß,83486
18952,Wimmelburg,6313
18953,Wimpasing,83552
18954,Wimpersing,83565
18955,Wimsheim,71299
18956,Wincheringen,54457
18957,Windach,86949
18958,Windberg,94336
18959,Windberge,39579
18960,Windbergen,25729
18961,Windeby,24340
18962,Windeck,51570
18963,Windehausen,99765
18964,Windelsbach,91635
18965,Winden,56379
18966,Winden,76872
18967,Winden,79297
18968,Winden,85304
18969,Windesheim,55452
18970,Windhagen,53578
18971,Windhausen,37539
18972,Windischeschenbach,92670
18973,Windischholzhausen,99102
18974,Windischholzhausen,99102
18975,Windischleuba,4603
18976,Windorf,94575
18977,Windsbach,91575
18978,Windwart,83739
18979,Wingerode,37327
18980,Wingst,21789
18981,Winhöring,84543
18982,Winkel,4924
18983,Winkel,6542
18984,Winkel,54558
18985,Winkel,88454
18986,Winkelbach,57644
18987,Winkelhaid,90610
18988,Winkelsett,27243
18989,Winkelstedt,39624
18990,Winklarn,92559
18991,Winkwitz,1665
18992,Winnemark,24398
18993,Winnen,56459
18994,Winnenden,71364
18995,Winnerath,53520
18996,Winnerhöfe,61130
18997,Winnert,25887
18998,Winnigstedt,38170
18999,Winningen,6449
19000,Winningen,56333
19001,Winnweiler,67722
19002,Winringen,54614
19003,Winseldorf,25551
19004,Winsen,21423
19005,Winsen,24568
19006,Winsen,29308
19007,Winterbach,55595
19008,Winterbach,66484
19009,Winterbach,67737
19010,Winterbach,73650
19011,Winterbach,89368
19012,Winterberg,59955
19013,Winterberg,83546
19014,Winterborn,67822
19015,Winterburg,55595
19016,Winterfeld,29416
19017,Winterhausen,97286
19018,Winterhof,61203
19019,Winterlingen,72474
19020,Winterrieden,87785
19021,Winterscheid,54608
19022,Wintersdorf,4610
19023,Wintersheim,67587
19024,Winterspelt,54616
19025,Winterstein,99891
19026,Winterwerb,56355
19027,Wintrich,54487
19028,Wintzingerode,37339
19029,Winzenburg,31088
19030,Winzer,94577
19031,Wipersdorf,19412
19032,Wipfeld,97537
19033,Wipfratal,99310
19034,Wipperdorf,99752
19035,Wipperfürth,51688
19036,Wippingen,26892
19037,Wippra,6543
19038,Wirchensee Försterei,15868
19039,Wirdum,26529
19040,Wirft,53534
19041,Wirfus,56814
19042,Wirges,56422
19043,Wirsberg,95339
19044,Wirscheid,56237
19045,Wirschweiler,55758
19046,Wisch,24217
19047,Wisch,25876
19048,Wischhafen,21737
19049,Wischroda,6647
19050,Wischuer,18230
19051,Wischuer Abbau,18230
19052,Wismar,23966
19053,Wismar,23968
19054,Wismar,23970
19055,Wissen,57537
19056,Wißmannsdorf,54636
19057,Wistedt,21255
19058,Witsum,25938
19059,Wittbeck,29229
19060,Wittbek,25872
19061,Wittbrietzen,14547
19062,Wittchenstein,7819
19063,Wittdün,25946
19064,Wittelshofen,91749
19065,Witten,58452
19066,Witten,58453
19067,Witten,58454
19068,Witten,58455
19069,Witten,58456
19070,Wittenbeck,18209
19071,Wittenberge,19322
19072,Wittenbergen,25548
19073,Wittenborn,17337
19074,Wittenborn,23829
19075,Wittenburg,19243
19076,Wittenförden,19073
19077,Wittenhagen,18510
19078,Wittenmoor,39579
19079,Witterda,99189
19080,Wittgendorf,6712
19081,Wittgendorf,7318
19082,Wittgensdorf,9228
19083,Wittgensdorf,9228
19084,Wittgert,56237
19085,Wittibreut,84384
19086,Wittichenau,2997
19087,Wittighausen,97957
19088,Wittingen,29378
19089,Wittingen,29379
19090,Wittislingen,89426
19091,Wittlich,54516
19092,Wittlingen,79599
19093,Wittmannsdorf-Bückchen,15910
19094,Wittmannsgereuth,7318
19095,Wittmar,38329
19096,Wittmoldt,24306
19097,Wittmoor,19357
19098,Wittmund,26409
19099,Wittnau,79299
19100,Wittorf,21357
19101,Wittstock,16909
19102,Witzeeze,21514
19103,Witzendorf,7318
19104,Witzenhausen,37213
19105,Witzenhausen,37214
19106,Witzenhausen,37215
19107,Witzenhausen,37216
19108,Witzenhausen,37217
19109,Witzenhausen,37218
19110,Witzhave,22969
19111,Witzin,19406
19112,Witzke,14715
19113,Witzleben,99310
19114,Witzmannsberg,94104
19115,Witzschdorf,9437
19116,Witzwort,25889
19117,Wöbbelin,19288
19118,Wobbenbüll,25856
19119,Wochowsee,15859
19120,Woddow,17326
19121,Wodenhof,19073
19122,Woez,19243
19123,Woffleben,99762
19124,Woggersin,17039
19125,Wohlbach,8626
19126,Wohlde,24899
19127,Wohlenberg,23948
19128,Wohlenhagen,23948
19129,Wohlmirstedt,6642
19130,Wohlmuthausen,98617
19131,Wohlsborn,99439
19132,Wohlsdorf,6408
19133,Wöhlsdorf,7318
19134,Wöhlsdorf,7389
19135,Wohltorf,21521
19136,Wohnroth,56288
19137,Wohnste,27419
19138,Wohratal,35288
19139,Wöhrden,25797
19140,Woitendorf,19217
19141,Wokrent,18246
19142,Wokuhl-Dabelow,17237
19143,Woland,19406
19144,Wolde,17091
19145,Wolde,23968
19146,Woldegk,17348
19147,Woldert,57614
19148,Wolfach,77709
19149,Wolfegg,88364
19150,Wolfen,6766
19151,Wolfenbüttel,38300
19152,Wolfenbüttel,38302
19153,Wolfenbüttel,38304
19154,Wölferbütt,36404
19155,Wölferlingen,56244
19156,Wolferode,6295
19157,Wolferschwenda,99713
19158,Wolfersdorf,85395
19159,Wölfershausen,98617
19160,Wölfersheim,61200
19161,Wolferstadt,86709
19162,Wolferstedt,6542
19163,Wolfertschwenden,87787
19164,Wolfhagen,34466
19165,Wölfis,99885
19166,Wolfmannshausen,98631
19167,Wolfner Mühle,8352
19168,Wolframs-Eschenbach,91639
19169,Wolfratshausen,82515
19170,Wolfsberg,6536
19171,Wolfsbühl,78730
19172,Wolfsburg,38440
19173,Wolfsburg,38442
19174,Wolfsburg,38444
19175,Wolfsburg,38446
19176,Wolfsburg,38448
19177,Wolfsburg-Unkeroda,99819
19178,Wolfschlugen,72649
19179,"Wolfseck, Forsthaus",76835
19180,Wolfsegg,93195
19181,Wolfsgrün,8318
19182,Wolfsgrün,9629
19183,Wolfsgrund,9619
19184,Wolfshagen,19348
19185,Wolfshain,3130
19186,Wolfsheim,55578
19187,Wolfsmühle,67806
19188,Wolfsruh,16775
19189,Wolfstein,67752
19190,Wolgast,17438
19191,Wolkau,1683
19192,Wolken,56332
19193,Wolkenburg-Kaufungen,8399
19194,Wolkenstein,9429
19195,Wolkramshausen,99735
19196,Wollbach,97618
19197,Wollbrandshausen,37434
19198,Wollershausen,37434
19199,Wöllersheim,31195
19200,Wollersleben,99735
19201,Wolletz,16278
19202,Wollin,14778
19203,Wollin,17291
19204,Wollin,17328
19205,Wollmerath,56826
19206,Wöllnau,4838
19207,Wollschow,17326
19208,Wöllstadt,61206
19209,Wöllstein,55597
19210,Wolmersdorf,25704
19211,Wölmersen,57635
19212,Wolmirsleben,39435
19213,Wolmirstedt,39326
19214,Wölmsdorf,14913
19215,Wolnzach,85283
19216,Wolpertshausen,74549
19217,Wolpertswende,88284
19218,Wölpinghausen,31556
19219,Wölschendorf,23936
19220,Wolsdorf,38379
19221,Wolsfeld,54636
19222,Wölsickendorf-Wollenberg,16259
19223,Wolsier,14715
19224,Woltersdorf,14789
19225,Woltersdorf,15569
19226,Woltersdorf,16306
19227,Woltersdorf,21516
19228,Woltersdorf,29497
19229,Woltersdorf,39175
19230,Woltershausen,31099
19231,Wolzig,15754
19232,Womrath,55481
19233,Wonfurt,97539
19234,Wonneberg,83329
19235,Wonsees,96197
19236,Wonsheim,55599
19237,Woosmer,19303
19238,Wootz,19309
19239,Woppenroth,55490
19240,Worbis,37339
19241,Wörblitz,4880
19242,Wörbzig,6369
19243,Worin,15306
19244,Woringen,87789
19245,Wörlitz,6786
19246,Wormlage,1994
19247,Wörmlitz,39291
19248,Worms,67547
19249,Worms,67549
19250,Worms,67550
19251,Worms,67551
19252,Wormsdorf,39365
19253,Wormshöft,24376
19254,Wormstedt,99510
19255,Wörnersberg,72299
19256,Wörnitz,91637
19257,Wörnsmühl,83739
19258,Wörpen,6869
19259,Worpswede,27726
19260,Wörrstadt,55286
19261,Wört,73499
19262,Worth,21502
19263,Wörth,63939
19264,Wörth,76744
19265,Wörth,83546
19266,Wörth,84109
19267,Wörth,85457
19268,Wörth,93086
19269,Wörthsee,82237
19270,Woschkow,1983
19271,Woserin,19406
19272,Wotenick,17111
19273,Wotenitz,23936
19274,Wotersen,21514
19275,Wrangelsburg,17495
19276,Wredenhagen,17209
19277,Wremen,27638
19278,Wrestedt,29559
19279,Wriedel,29565
19280,Wriezen,16269
19281,Wriezener Höhe,16269
19282,Wrist,25563
19283,Wrixum,25938
19284,Wrodow,17091
19285,Wrohm,25799
19286,Wucker,16247
19287,Wulfen,6369
19288,Wulfenhusen,25764
19289,Wulfersdorf,16909
19290,Wülfershausen,97618
19291,Wulferstedt,39387
19292,Wülfrath,42489
19293,Wulfsen,21445
19294,Wulfshof,23777
19295,Wulfskuhl,19243
19296,Wulfsmoor,25563
19297,Wulften,37199
19298,Wulkau,39524
19299,Wulkenzin,17039
19300,Wülknitz,1609
